-74.1170571	40.710381
-74.1169041	40.710477
-74.1081541	40.715963
-74.1038441	40.718665
-74.1037741	40.718694
-74.1037721	40.718722
-74.1000441	40.724593
-74.0990861	40.726101
-74.0985391	40.727282
-74.0984971	40.727361
-74.0947001	40.73447
-74.0939681	40.735281
-74.0892861	40.738401
-74.083061	40.740149
-74.0819701	40.740526
-74.0815861	40.740701
-74.0807991	40.741121
-74.0802621	40.741407
-74.077047	40.743248
-74.0752021	40.747395
-74.0786861	40.750601
-74.0785091	40.750807
-74.0774721	40.752014
-74.0774231	40.752043
-74.0770419	40.7522675
-74.0763811	40.752278
-74.0754921	40.752497
-74.0753851	40.75262
-74.0753697	40.7526925
-74.0753311	40.752839
-74.0753301	40.753003
-74.0753822	40.7531599
-74.0754041	40.753226
-74.0755611	40.753489
-74.0758191	40.753732
-74.0761541	40.753956
-74.0764401	40.754279
-74.0765401	40.754444
-74.0765911	40.754623
-74.0765901	40.754787
-74.0765121	40.754907
-74.0763911	40.754998
-74.0762994	40.7550524
-74.0761721	40.755128
-74.0758981	40.755178
-74.0756331	40.755195
-74.0753471	40.755256
-74.0751641	40.755335
-74.0750571	40.755437
-74.0749801	40.755517
-74.0749541	40.755637
-74.0749531	40.755798
-74.0749761	40.755959
-74.0750261	40.756141
-74.0750791	40.756284
-74.0751301	40.756467
-74.0752051	40.756628
-74.0752561	40.756872
-74.0752011	40.757113
-74.0751471	40.757274
-74.0750911	40.757558
-74.0750121	40.757799
-74.0748801	40.758021
-74.0748021	40.758122
-74.0746421	40.758242
-74.0743811	40.758361
-74.0742261	40.758382
-74.0740681	40.758421
-74.0738601	40.758479
-74.0731021	40.758658
-74.0729461	40.758719
-74.0727631	40.758817
-74.0726561	40.758918
-74.0726021	40.75902
-74.0726001	40.759242
-74.0725181	40.759724
-74.0724651	40.759826
-74.0723621	40.7599059
-74.0722461	40.759978
-74.0720741	40.7600729
-74.0719561	40.7601379
-74.0716171	40.760337
-74.0713271	40.760499
-74.0709341	40.760698
-74.0705431	40.760878
-74.070185	40.76105
-74.069682	40.761293
-74.069038	40.761599
-74.068748	40.761732
-74.0680841	40.762038
-74.067991	40.762077
-74.0677831	40.762164
-74.0676111	40.762236
-74.0672971	40.762315
-74.0671051	40.7624
-74.0666691	40.762574
-74.0660921	40.762896
-74.0659221	40.762987
-74.0655291	40.763328
-74.0652381	40.763589
-74.0650291	40.76369
-74.0647931	40.763769
-74.0644831	40.763789
-74.0641431	40.763744
-74.0638061	40.763644
-74.0635481	40.763482
-74.0632081	40.763217
-74.0628491	40.762912
-74.0625101	40.762666
-74.0621501	40.762482
-74.0616021	40.7623
-74.0613661	40.762277
-74.0609751	40.762377
-74.0607921	40.762434
-74.0605851	40.762433
-74.0601931	40.762493
-74.0600621	40.762595
-74.0600081	40.762675
-74.0600061	40.762937
-74.0600331	40.76316
-74.0600321	40.763259
-74.0600021	40.763401
-74.0599481	40.76345
-74.0598711	40.763521
-74.0597671	40.763743
-74.0597371	40.763944
-74.0597631	40.764188
-74.0598381	40.764411
-74.0599381	40.764653
-74.0600421	40.764836
-74.0600911	40.76534
-74.0600891	40.765523
-74.0599801	40.765723
-74.0597711	40.766006
-74.0595331	40.766166
-74.0591691	40.766387
-74.0588551	40.766527
-74.0585121	40.766708
-74.0581961	40.767049
