2019-03-06T16:10:32.496-0500 I NETWORK  [conn44] received client metadata from 127.0.0.1:57225 conn44: { driver: { name: "PyMongo", version: "3.7.2" }, os: { type: "Darwin", name: "Darwin", architecture: "x86_64", version: "10.14.3" }, platform: "CPython 3.6.2.final.0" }
2019-03-06T16:10:33.022-0500 I NETWORK  [conn44] end connection 127.0.0.1:57225 (1 connection now open)
2019-03-06T16:10:42.723-0500 I NETWORK  [listener] connection accepted from 127.0.0.1:57226 #45 (2 connections now open)
2019-03-06T16:10:42.725-0500 I NETWORK  [conn45] received client metadata from 127.0.0.1:57226 conn45: { driver: { name: "PyMongo", version: "3.7.2" }, os: { type: "Darwin", name: "Darwin", architecture: "x86_64", version: "10.14.3" }, platform: "CPython 3.6.2.final.0" }
2019-03-06T16:10:43.258-0500 I NETWORK  [conn45] end connection 127.0.0.1:57226 (1 connection now open)
2019-03-06T16:10:58.956-0500 I NETWORK  [listener] connection accepted from 127.0.0.1:57227 #46 (2 connections now open)
2019-03-06T16:10:58.957-0500 I NETWORK  [conn46] received client metadata from 127.0.0.1:57227 conn46: { driver: { name: "PyMongo", version: "3.7.2" }, os: { type: "Darwin", name: "Darwin", architecture: "x86_64", version: "10.14.3" }, platform: "CPython 3.6.2.final.0" }
2019-03-06T16:10:58.959-0500 I NETWORK  [listener] connection accepted from 127.0.0.1:57228 #47 (3 connections now open)
2019-03-06T16:10:58.960-0500 I NETWORK  [conn47] received client metadata from 127.0.0.1:57228 conn47: { driver: { name: "PyMongo", version: "3.7.2" }, os: { type: "Darwin", name: "Darwin", architecture: "x86_64", version: "10.14.3" }, platform: "CPython 3.6.2.final.0" }
2019-03-06T16:10:59.483-0500 I NETWORK  [conn47] end connection 127.0.0.1:57228 (2 connections now open)
2019-03-06T16:10:59.483-0500 I NETWORK  [conn46] end connection 127.0.0.1:57227 (1 connection now open)
2019-03-06T16:11:10.088-0500 I NETWORK  [listener] connection accepted from 127.0.0.1:57229 #48 (2 connections now open)
2019-03-06T16:11:10.088-0500 I NETWORK  [conn48] received client metadata from 127.0.0.1:57229 conn48: { driver: { name: "PyMongo", version: "3.7.2" }, os: { type: "Darwin", name: "Darwin", architecture: "x86_64", version: "10.14.3" }, platform: "CPython 3.6.2.final.0" }
2019-03-06T16:11:10.090-0500 I NETWORK  [listener] connection accepted from 127.0.0.1:57230 #49 (3 connections now open)
2019-03-06T16:11:10.091-0500 I NETWORK  [conn49] received client metadata from 127.0.0.1:57230 conn49: { driver: { name: "PyMongo", version: "3.7.2" }, os: { type: "Darwin", name: "Darwin", architecture: "x86_64", version: "10.14.3" }, platform: "CPython 3.6.2.final.0" }
2019-03-06T16:11:10.609-0500 I NETWORK  [conn48] end connection 127.0.0.1:57229 (2 connections now open)
2019-03-06T16:11:10.609-0500 I NETWORK  [conn49] end connection 127.0.0.1:57230 (1 connection now open)
2019-03-06T16:46:46.453-0500 I NETWORK  [listener] connection accepted from 127.0.0.1:57440 #50 (2 connections now open)
2019-03-06T16:46:46.455-0500 I NETWORK  [conn50] received client metadata from 127.0.0.1:57440 conn50: { driver: { name: "mongo-java-driver", version: "unknown" }, os: { type: "Darwin", name: "Mac OS X", architecture: "x86_64", version: "10.14.3" }, platform: "Java/JetBrains s.r.o/1.8.0_152-release-1343-b28" }
2019-03-06T16:46:46.459-0500 I NETWORK  [listener] connection accepted from 127.0.0.1:57441 #51 (3 connections now open)
2019-03-06T16:46:46.460-0500 I NETWORK  [conn51] received client metadata from 127.0.0.1:57441 conn51: { driver: { name: "mongo-java-driver", version: "unknown" }, os: { type: "Darwin", name: "Mac OS X", architecture: "x86_64", version: "10.14.3" }, platform: "Java/JetBrains s.r.o/1.8.0_152-release-1343-b28" }
2019-03-06T16:46:46.466-0500 I NETWORK  [conn51] end connection 127.0.0.1:57441 (2 connections now open)
2019-03-06T16:46:46.467-0500 I NETWORK  [conn50] end connection 127.0.0.1:57440 (1 connection now open)
2019-03-06T16:46:50.540-0500 I NETWORK  [listener] connection accepted from 127.0.0.1:57445 #52 (2 connections now open)
2019-03-06T16:46:50.542-0500 I NETWORK  [conn52] received client metadata from 127.0.0.1:57445 conn52: { driver: { name: "mongo-java-driver", version: "unknown" }, os: { type: "Darwin", name: "Mac OS X", architecture: "x86_64", version: "10.14.3" }, platform: "Java/JetBrains s.r.o/1.8.0_152-release-1343-b28" }
2019-03-06T16:46:50.550-0500 I NETWORK  [listener] connection accepted from 127.0.0.1:57446 #53 (3 connections now open)
2019-03-06T16:46:50.552-0500 I NETWORK  [conn53] received client metadata from 127.0.0.1:57446 conn53: { driver: { name: "mongo-java-driver", version: "unknown" }, os: { type: "Darwin", name: "Mac OS X", architecture: "x86_64", version: "10.14.3" }, platform: "Java/JetBrains s.r.o/1.8.0_152-release-1343-b28" }
2019-03-06T16:46:50.565-0500 I NETWORK  [conn53] end connection 127.0.0.1:57446 (2 connections now open)
2019-03-06T16:46:50.569-0500 I NETWORK  [conn52] end connection 127.0.0.1:57445 (1 connection now open)
2019-03-06T16:46:53.027-0500 I NETWORK  [listener] connection accepted from 127.0.0.1:57449 #54 (2 connections now open)
2019-03-06T16:46:53.029-0500 I NETWORK  [conn54] received client metadata from 127.0.0.1:57449 conn54: { driver: { name: "mongo-java-driver", version: "unknown" }, os: { type: "Darwin", name: "Mac OS X", architecture: "x86_64", version: "10.14.3" }, platform: "Java/JetBrains s.r.o/1.8.0_152-release-1343-b28" }
2019-03-06T16:46:53.034-0500 I NETWORK  [listener] connection accepted from 127.0.0.1:57450 #55 (3 connections now open)
2019-03-06T16:46:53.035-0500 I NETWORK  [conn55] received client metadata from 127.0.0.1:57450 conn55: { driver: { name: "mongo-java-driver", version: "unknown" }, os: { type: "Darwin", name: "Mac OS X", architecture: "x86_64", version: "10.14.3" }, platform: "Java/JetBrains s.r.o/1.8.0_152-release-1343-b28" }
2019-03-06T16:46:53.040-0500 I NETWORK  [conn55] end connection 127.0.0.1:57450 (2 connections now open)
2019-03-06T16:46:53.040-0500 I NETWORK  [conn54] end connection 127.0.0.1:57449 (1 connection now open)
2019-03-06T16:46:54.514-0500 I NETWORK  [listener] connection accepted from 127.0.0.1:57451 #56 (2 connections now open)
2019-03-06T16:46:54.516-0500 I NETWORK  [conn56] received client metadata from 127.0.0.1:57451 conn56: { driver: { name: "mongo-java-driver", version: "unknown" }, os: { type: "Darwin", name: "Mac OS X", architecture: "x86_64", version: "10.14.3" }, platform: "Java/JetBrains s.r.o/1.8.0_152-release-1343-b28" }
2019-03-06T16:46:54.521-0500 I NETWORK  [listener] connection accepted from 127.0.0.1:57452 #57 (3 connections now open)
2019-03-06T16:46:54.523-0500 I NETWORK  [conn57] received client metadata from 127.0.0.1:57452 conn57: { driver: { name: "mongo-java-driver", version: "unknown" }, os: { type: "Darwin", name: "Mac OS X", architecture: "x86_64", version: "10.14.3" }, platform: "Java/JetBrains s.r.o/1.8.0_152-release-1343-b28" }
2019-03-06T16:46:54.529-0500 I NETWORK  [conn57] end connection 127.0.0.1:57452 (2 connections now open)
2019-03-06T16:46:54.529-0500 I NETWORK  [conn56] end connection 127.0.0.1:57451 (1 connection now open)
2019-03-06T16:47:41.816-0500 I NETWORK  [listener] connection accepted from 127.0.0.1:57465 #58 (2 connections now open)
2019-03-06T16:47:41.819-0500 I NETWORK  [conn58] received client metadata from 127.0.0.1:57465 conn58: { driver: { name: "mongo-java-driver", version: "unknown" }, os: { type: "Darwin", name: "Mac OS X", architecture: "x86_64", version: "10.14.3" }, platform: "Java/JetBrains s.r.o/1.8.0_152-release-1343-b28" }
2019-03-06T16:47:41.827-0500 I NETWORK  [listener] connection accepted from 127.0.0.1:57466 #59 (3 connections now open)
2019-03-06T16:47:41.828-0500 I NETWORK  [conn59] received client metadata from 127.0.0.1:57466 conn59: { driver: { name: "mongo-java-driver", version: "unknown" }, os: { type: "Darwin", name: "Mac OS X", architecture: "x86_64", version: "10.14.3" }, platform: "Java/JetBrains s.r.o/1.8.0_152-release-1343-b28" }
2019-03-06T16:47:41.837-0500 I NETWORK  [conn59] end connection 127.0.0.1:57466 (2 connections now open)
2019-03-06T16:47:41.837-0500 I NETWORK  [conn58] end connection 127.0.0.1:57465 (1 connection now open)
2019-03-06T16:47:42.469-0500 I NETWORK  [listener] connection accepted from 127.0.0.1:57467 #60 (2 connections now open)
2019-03-06T16:47:42.471-0500 I NETWORK  [conn60] received client metadata from 127.0.0.1:57467 conn60: { driver: { name: "mongo-java-driver", version: "unknown" }, os: { type: "Darwin", name: "Mac OS X", architecture: "x86_64", version: "10.14.3" }, platform: "Java/JetBrains s.r.o/1.8.0_152-release-1343-b28" }
2019-03-06T16:47:42.476-0500 I NETWORK  [listener] connection accepted from 127.0.0.1:57468 #61 (3 connections now open)
2019-03-06T16:47:42.478-0500 I NETWORK  [conn61] received client metadata from 127.0.0.1:57468 conn61: { driver: { name: "mongo-java-driver", version: "unknown" }, os: { type: "Darwin", name: "Mac OS X", architecture: "x86_64", version: "10.14.3" }, platform: "Java/JetBrains s.r.o/1.8.0_152-release-1343-b28" }
2019-03-06T16:47:42.487-0500 I NETWORK  [conn61] end connection 127.0.0.1:57468 (2 connections now open)
2019-03-06T16:47:42.488-0500 I NETWORK  [conn60] end connection 127.0.0.1:57467 (1 connection now open)
2019-03-06T16:47:44.328-0500 I NETWORK  [listener] connection accepted from 127.0.0.1:57469 #62 (2 connections now open)
2019-03-06T16:47:44.330-0500 I NETWORK  [conn62] received client metadata from 127.0.0.1:57469 conn62: { driver: { name: "mongo-java-driver", version: "unknown" }, os: { type: "Darwin", name: "Mac OS X", architecture: "x86_64", version: "10.14.3" }, platform: "Java/JetBrains s.r.o/1.8.0_152-release-1343-b28" }
2019-03-06T16:47:44.335-0500 I NETWORK  [listener] connection accepted from 127.0.0.1:57470 #63 (3 connections now open)
2019-03-06T16:47:44.338-0500 I NETWORK  [conn63] received client metadata from 127.0.0.1:57470 conn63: { driver: { name: "mongo-java-driver", version: "unknown" }, os: { type: "Darwin", name: "Mac OS X", architecture: "x86_64", version: "10.14.3" }, platform: "Java/JetBrains s.r.o/1.8.0_152-release-1343-b28" }
2019-03-06T16:47:44.346-0500 I NETWORK  [conn63] end connection 127.0.0.1:57470 (2 connections now open)
2019-03-06T16:47:44.347-0500 I NETWORK  [conn62] end connection 127.0.0.1:57469 (1 connection now open)
2019-03-06T16:47:44.893-0500 I NETWORK  [listener] connection accepted from 127.0.0.1:57471 #64 (2 connections now open)
2019-03-06T16:47:44.894-0500 I NETWORK  [conn64] received client metadata from 127.0.0.1:57471 conn64: { driver: { name: "mongo-java-driver", version: "unknown" }, os: { type: "Darwin", name: "Mac OS X", architecture: "x86_64", version: "10.14.3" }, platform: "Java/JetBrains s.r.o/1.8.0_152-release-1343-b28" }
2019-03-06T16:47:44.898-0500 I NETWORK  [listener] connection accepted from 127.0.0.1:57472 #65 (3 connections now open)
2019-03-06T16:47:44.899-0500 I NETWORK  [conn65] received client metadata from 127.0.0.1:57472 conn65: { driver: { name: "mongo-java-driver", version: "unknown" }, os: { type: "Darwin", name: "Mac OS X", architecture: "x86_64", version: "10.14.3" }, platform: "Java/JetBrains s.r.o/1.8.0_152-release-1343-b28" }
2019-03-06T16:47:44.906-0500 I NETWORK  [conn65] end connection 127.0.0.1:57472 (2 connections now open)
2019-03-06T16:47:44.906-0500 I NETWORK  [conn64] end connection 127.0.0.1:57471 (1 connection now open)
2019-03-06T16:48:42.638-0500 I NETWORK  [listener] connection accepted from 127.0.0.1:57478 #66 (2 connections now open)
2019-03-06T16:48:42.640-0500 I NETWORK  [conn66] received client metadata from 127.0.0.1:57478 conn66: { driver: { name: "mongo-java-driver", version: "unknown" }, os: { type: "Darwin", name: "Mac OS X", architecture: "x86_64", version: "10.14.3" }, platform: "Java/JetBrains s.r.o/1.8.0_152-release-1343-b28" }
2019-03-06T16:48:42.649-0500 I NETWORK  [listener] connection accepted from 127.0.0.1:57479 #67 (3 connections now open)
2019-03-06T16:48:42.652-0500 I NETWORK  [conn67] received client metadata from 127.0.0.1:57479 conn67: { driver: { name: "mongo-java-driver", version: "unknown" }, os: { type: "Darwin", name: "Mac OS X", architecture: "x86_64", version: "10.14.3" }, platform: "Java/JetBrains s.r.o/1.8.0_152-release-1343-b28" }
2019-03-06T16:48:42.662-0500 I NETWORK  [conn67] end connection 127.0.0.1:57479 (2 connections now open)
2019-03-06T16:48:42.662-0500 I NETWORK  [conn66] end connection 127.0.0.1:57478 (1 connection now open)
2019-03-06T16:48:45.998-0500 I NETWORK  [listener] connection accepted from 127.0.0.1:57480 #68 (2 connections now open)
2019-03-06T16:48:46.000-0500 I NETWORK  [conn68] received client metadata from 127.0.0.1:57480 conn68: { driver: { name: "mongo-java-driver", version: "unknown" }, os: { type: "Darwin", name: "Mac OS X", architecture: "x86_64", version: "10.14.3" }, platform: "Java/JetBrains s.r.o/1.8.0_152-release-1343-b28" }
2019-03-06T16:48:46.004-0500 I NETWORK  [listener] connection accepted from 127.0.0.1:57481 #69 (3 connections now open)
2019-03-06T16:48:46.005-0500 I NETWORK  [conn69] received client metadata from 127.0.0.1:57481 conn69: { driver: { name: "mongo-java-driver", version: "unknown" }, os: { type: "Darwin", name: "Mac OS X", architecture: "x86_64", version: "10.14.3" }, platform: "Java/JetBrains s.r.o/1.8.0_152-release-1343-b28" }
2019-03-06T16:48:46.012-0500 I NETWORK  [conn69] end connection 127.0.0.1:57481 (2 connections now open)
2019-03-06T16:48:46.014-0500 I NETWORK  [conn68] end connection 127.0.0.1:57480 (1 connection now open)
2019-03-06T16:48:50.662-0500 I NETWORK  [listener] connection accepted from 127.0.0.1:57482 #70 (2 connections now open)
2019-03-06T16:48:50.664-0500 I NETWORK  [conn70] received client metadata from 127.0.0.1:57482 conn70: { driver: { name: "mongo-java-driver", version: "unknown" }, os: { type: "Darwin", name: "Mac OS X", architecture: "x86_64", version: "10.14.3" }, platform: "Java/JetBrains s.r.o/1.8.0_152-release-1343-b28" }
2019-03-06T16:48:50.667-0500 I NETWORK  [listener] connection accepted from 127.0.0.1:57483 #71 (3 connections now open)
2019-03-06T16:48:50.669-0500 I NETWORK  [conn71] received client metadata from 127.0.0.1:57483 conn71: { driver: { name: "mongo-java-driver", version: "unknown" }, os: { type: "Darwin", name: "Mac OS X", architecture: "x86_64", version: "10.14.3" }, platform: "Java/JetBrains s.r.o/1.8.0_152-release-1343-b28" }
2019-03-06T16:48:50.841-0500 I NETWORK  [conn70] end connection 127.0.0.1:57482 (2 connections now open)
2019-03-06T16:48:50.841-0500 I NETWORK  [conn71] end connection 127.0.0.1:57483 (1 connection now open)
2019-03-06T17:06:34.321-0500 I NETWORK  [listener] connection accepted from 127.0.0.1:57605 #72 (2 connections now open)
2019-03-06T17:06:34.322-0500 I NETWORK  [conn72] received client metadata from 127.0.0.1:57605 conn72: { driver: { name: "PyMongo", version: "3.7.2" }, os: { type: "Darwin", name: "Darwin", architecture: "x86_64", version: "10.14.3" }, platform: "CPython 3.6.2.final.0" }
2019-03-06T17:06:34.324-0500 I NETWORK  [listener] connection accepted from 127.0.0.1:57606 #73 (3 connections now open)
2019-03-06T17:06:34.325-0500 I NETWORK  [conn73] received client metadata from 127.0.0.1:57606 conn73: { driver: { name: "PyMongo", version: "3.7.2" }, os: { type: "Darwin", name: "Darwin", architecture: "x86_64", version: "10.14.3" }, platform: "CPython 3.6.2.final.0" }
2019-03-06T17:06:34.844-0500 I NETWORK  [conn72] end connection 127.0.0.1:57605 (2 connections now open)
2019-03-06T17:06:34.844-0500 I NETWORK  [conn73] end connection 127.0.0.1:57606 (1 connection now open)
2019-03-06T17:08:16.010-0500 I NETWORK  [listener] connection accepted from 127.0.0.1:57611 #74 (2 connections now open)
2019-03-06T17:08:16.014-0500 I NETWORK  [conn74] received client metadata from 127.0.0.1:57611 conn74: { driver: { name: "PyMongo", version: "3.7.2" }, os: { type: "Darwin", name: "Darwin", architecture: "x86_64", version: "10.14.3" }, platform: "CPython 3.6.2.final.0" }
2019-03-06T17:08:16.015-0500 I NETWORK  [listener] connection accepted from 127.0.0.1:57612 #75 (3 connections now open)
2019-03-06T17:08:16.016-0500 I NETWORK  [conn75] received client metadata from 127.0.0.1:57612 conn75: { driver: { name: "PyMongo", version: "3.7.2" }, os: { type: "Darwin", name: "Darwin", architecture: "x86_64", version: "10.14.3" }, platform: "CPython 3.6.2.final.0" }
2019-03-06T17:08:16.535-0500 I NETWORK  [conn74] end connection 127.0.0.1:57611 (2 connections now open)
2019-03-06T17:08:16.535-0500 I NETWORK  [conn75] end connection 127.0.0.1:57612 (1 connection now open)
2019-03-06T17:08:42.584-0500 I NETWORK  [listener] connection accepted from 127.0.0.1:57615 #76 (2 connections now open)
2019-03-06T17:08:42.585-0500 I NETWORK  [conn76] received client metadata from 127.0.0.1:57615 conn76: { driver: { name: "PyMongo", version: "3.7.2" }, os: { type: "Darwin", name: "Darwin", architecture: "x86_64", version: "10.14.3" }, platform: "CPython 3.6.2.final.0" }
2019-03-06T17:08:42.586-0500 I NETWORK  [listener] connection accepted from 127.0.0.1:57616 #77 (3 connections now open)
2019-03-06T17:08:42.588-0500 I NETWORK  [conn77] received client metadata from 127.0.0.1:57616 conn77: { driver: { name: "PyMongo", version: "3.7.2" }, os: { type: "Darwin", name: "Darwin", architecture: "x86_64", version: "10.14.3" }, platform: "CPython 3.6.2.final.0" }
2019-03-06T17:08:43.109-0500 I NETWORK  [conn76] end connection 127.0.0.1:57615 (2 connections now open)
2019-03-06T17:08:43.109-0500 I NETWORK  [conn77] end connection 127.0.0.1:57616 (1 connection now open)
2019-03-06T17:09:11.463-0500 I NETWORK  [listener] connection accepted from 127.0.0.1:57623 #78 (2 connections now open)
2019-03-06T17:09:11.464-0500 I NETWORK  [conn78] received client metadata from 127.0.0.1:57623 conn78: { driver: { name: "PyMongo", version: "3.7.2" }, os: { type: "Darwin", name: "Darwin", architecture: "x86_64", version: "10.14.3" }, platform: "CPython 3.6.2.final.0" }
2019-03-06T17:09:11.468-0500 I NETWORK  [listener] connection accepted from 127.0.0.1:57624 #79 (3 connections now open)
2019-03-06T17:09:11.469-0500 I NETWORK  [conn79] received client metadata from 127.0.0.1:57624 conn79: { driver: { name: "PyMongo", version: "3.7.2" }, os: { type: "Darwin", name: "Darwin", architecture: "x86_64", version: "10.14.3" }, platform: "CPython 3.6.2.final.0" }
2019-03-06T17:09:40.435-0500 I NETWORK  [conn79] end connection 127.0.0.1:57624 (2 connections now open)
2019-03-06T17:09:40.435-0500 I NETWORK  [conn78] end connection 127.0.0.1:57623 (1 connection now open)
2019-03-06T17:10:16.345-0500 I NETWORK  [listener] connection accepted from 127.0.0.1:57631 #80 (2 connections now open)
2019-03-06T17:10:16.349-0500 I NETWORK  [conn80] received client metadata from 127.0.0.1:57631 conn80: { driver: { name: "PyMongo", version: "3.7.2" }, os: { type: "Darwin", name: "Darwin", architecture: "x86_64", version: "10.14.3" }, platform: "CPython 3.6.2.final.0" }
2019-03-06T17:10:16.355-0500 I NETWORK  [listener] connection accepted from 127.0.0.1:57632 #81 (3 connections now open)
2019-03-06T17:10:16.357-0500 I NETWORK  [conn81] received client metadata from 127.0.0.1:57632 conn81: { driver: { name: "PyMongo", version: "3.7.2" }, os: { type: "Darwin", name: "Darwin", architecture: "x86_64", version: "10.14.3" }, platform: "CPython 3.6.2.final.0" }
2019-03-06T17:16:38.198-0500 I NETWORK  [conn80] end connection 127.0.0.1:57631 (1 connection now open)
2019-03-06T17:16:38.198-0500 I NETWORK  [conn81] end connection 127.0.0.1:57632 (2 connections now open)
2019-03-06T17:16:52.041-0500 I NETWORK  [listener] connection accepted from 127.0.0.1:57697 #82 (2 connections now open)
2019-03-06T17:16:52.043-0500 I NETWORK  [conn82] received client metadata from 127.0.0.1:57697 conn82: { driver: { name: "mongo-java-driver", version: "unknown" }, os: { type: "Darwin", name: "Mac OS X", architecture: "x86_64", version: "10.14.3" }, platform: "Java/JetBrains s.r.o/1.8.0_152-release-1343-b28" }
2019-03-06T17:16:52.053-0500 I NETWORK  [listener] connection accepted from 127.0.0.1:57698 #83 (3 connections now open)
2019-03-06T17:16:52.055-0500 I NETWORK  [conn83] received client metadata from 127.0.0.1:57698 conn83: { driver: { name: "mongo-java-driver", version: "unknown" }, os: { type: "Darwin", name: "Mac OS X", architecture: "x86_64", version: "10.14.3" }, platform: "Java/JetBrains s.r.o/1.8.0_152-release-1343-b28" }
2019-03-06T17:16:53.591-0500 I NETWORK  [conn83] end connection 127.0.0.1:57698 (2 connections now open)
2019-03-06T17:16:53.592-0500 I NETWORK  [conn82] end connection 127.0.0.1:57697 (1 connection now open)
2019-03-06T17:17:08.501-0500 I NETWORK  [listener] connection accepted from 127.0.0.1:57699 #84 (2 connections now open)
2019-03-06T17:17:08.503-0500 I NETWORK  [conn84] received client metadata from 127.0.0.1:57699 conn84: { driver: { name: "mongo-java-driver", version: "unknown" }, os: { type: "Darwin", name: "Mac OS X", architecture: "x86_64", version: "10.14.3" }, platform: "Java/JetBrains s.r.o/1.8.0_152-release-1343-b28" }
2019-03-06T17:17:08.508-0500 I NETWORK  [listener] connection accepted from 127.0.0.1:57700 #85 (3 connections now open)
2019-03-06T17:17:08.510-0500 I NETWORK  [conn85] received client metadata from 127.0.0.1:57700 conn85: { driver: { name: "mongo-java-driver", version: "unknown" }, os: { type: "Darwin", name: "Mac OS X", architecture: "x86_64", version: "10.14.3" }, platform: "Java/JetBrains s.r.o/1.8.0_152-release-1343-b28" }
2019-03-06T17:17:08.515-0500 I NETWORK  [conn85] end connection 127.0.0.1:57700 (2 connections now open)
2019-03-06T17:17:08.515-0500 I NETWORK  [conn84] end connection 127.0.0.1:57699 (1 connection now open)
2019-03-06T17:17:08.784-0500 I NETWORK  [listener] connection accepted from 127.0.0.1:57701 #86 (2 connections now open)
2019-03-06T17:17:08.786-0500 I NETWORK  [conn86] received client metadata from 127.0.0.1:57701 conn86: { driver: { name: "mongo-java-driver", version: "unknown" }, os: { type: "Darwin", name: "Mac OS X", architecture: "x86_64", version: "10.14.3" }, platform: "Java/JetBrains s.r.o/1.8.0_152-release-1343-b28" }
2019-03-06T17:17:08.792-0500 I NETWORK  [listener] connection accepted from 127.0.0.1:57702 #87 (3 connections now open)
2019-03-06T17:17:08.794-0500 I NETWORK  [conn87] received client metadata from 127.0.0.1:57702 conn87: { driver: { name: "mongo-java-driver", version: "unknown" }, os: { type: "Darwin", name: "Mac OS X", architecture: "x86_64", version: "10.14.3" }, platform: "Java/JetBrains s.r.o/1.8.0_152-release-1343-b28" }
2019-03-06T17:17:08.800-0500 I NETWORK  [conn86] end connection 127.0.0.1:57701 (2 connections now open)
2019-03-06T17:17:08.801-0500 I NETWORK  [conn87] end connection 127.0.0.1:57702 (1 connection now open)
2019-03-06T17:17:37.641-0500 I NETWORK  [listener] connection accepted from 127.0.0.1:57705 #88 (2 connections now open)
2019-03-06T17:17:37.643-0500 I NETWORK  [conn88] received client metadata from 127.0.0.1:57705 conn88: { driver: { name: "mongo-java-driver", version: "unknown" }, os: { type: "Darwin", name: "Mac OS X", architecture: "x86_64", version: "10.14.3" }, platform: "Java/JetBrains s.r.o/1.8.0_152-release-1343-b28" }
2019-03-06T17:17:37.645-0500 I NETWORK  [listener] connection accepted from 127.0.0.1:57706 #89 (3 connections now open)
2019-03-06T17:17:37.646-0500 I NETWORK  [conn89] received client metadata from 127.0.0.1:57706 conn89: { driver: { name: "mongo-java-driver", version: "unknown" }, os: { type: "Darwin", name: "Mac OS X", architecture: "x86_64", version: "10.14.3" }, platform: "Java/JetBrains s.r.o/1.8.0_152-release-1343-b28" }
2019-03-06T17:17:37.650-0500 I NETWORK  [conn88] end connection 127.0.0.1:57705 (2 connections now open)
2019-03-06T17:17:37.650-0500 I NETWORK  [conn89] end connection 127.0.0.1:57706 (1 connection now open)
2019-03-06T17:24:59.603-0500 I NETWORK  [listener] connection accepted from 127.0.0.1:57828 #90 (2 connections now open)
2019-03-06T17:24:59.605-0500 I NETWORK  [conn90] received client metadata from 127.0.0.1:57828 conn90: { driver: { name: "PyMongo", version: "3.7.2" }, os: { type: "Darwin", name: "Darwin", architecture: "x86_64", version: "10.14.3" }, platform: "CPython 3.6.2.final.0" }
2019-03-06T17:24:59.606-0500 I NETWORK  [listener] connection accepted from 127.0.0.1:57829 #91 (3 connections now open)
2019-03-06T17:24:59.607-0500 I NETWORK  [conn91] received client metadata from 127.0.0.1:57829 conn91: { driver: { name: "PyMongo", version: "3.7.2" }, os: { type: "Darwin", name: "Darwin", architecture: "x86_64", version: "10.14.3" }, platform: "CPython 3.6.2.final.0" }
2019-03-06T17:25:00.132-0500 I NETWORK  [conn90] end connection 127.0.0.1:57828 (1 connection now open)
2019-03-06T17:25:00.132-0500 I NETWORK  [conn91] end connection 127.0.0.1:57829 (2 connections now open)
2019-03-06T17:25:35.420-0500 I NETWORK  [listener] connection accepted from 127.0.0.1:57830 #92 (2 connections now open)
2019-03-06T17:25:35.421-0500 I NETWORK  [conn92] received client metadata from 127.0.0.1:57830 conn92: { driver: { name: "PyMongo", version: "3.7.2" }, os: { type: "Darwin", name: "Darwin", architecture: "x86_64", version: "10.14.3" }, platform: "CPython 3.6.2.final.0" }
2019-03-06T17:25:35.422-0500 I NETWORK  [listener] connection accepted from 127.0.0.1:57831 #93 (3 connections now open)
2019-03-06T17:25:35.423-0500 I NETWORK  [conn93] received client metadata from 127.0.0.1:57831 conn93: { driver: { name: "PyMongo", version: "3.7.2" }, os: { type: "Darwin", name: "Darwin", architecture: "x86_64", version: "10.14.3" }, platform: "CPython 3.6.2.final.0" }
2019-03-06T17:25:35.946-0500 I NETWORK  [conn92] end connection 127.0.0.1:57830 (2 connections now open)
2019-03-06T17:25:35.946-0500 I NETWORK  [conn93] end connection 127.0.0.1:57831 (1 connection now open)
2019-03-06T17:26:42.357-0500 I NETWORK  [listener] connection accepted from 127.0.0.1:57835 #94 (2 connections now open)
2019-03-06T17:26:42.358-0500 I NETWORK  [conn94] received client metadata from 127.0.0.1:57835 conn94: { driver: { name: "PyMongo", version: "3.7.2" }, os: { type: "Darwin", name: "Darwin", architecture: "x86_64", version: "10.14.3" }, platform: "CPython 3.6.2.final.0" }
2019-03-06T17:26:42.360-0500 I NETWORK  [listener] connection accepted from 127.0.0.1:57836 #95 (3 connections now open)
2019-03-06T17:26:42.361-0500 I NETWORK  [conn95] received client metadata from 127.0.0.1:57836 conn95: { driver: { name: "PyMongo", version: "3.7.2" }, os: { type: "Darwin", name: "Darwin", architecture: "x86_64", version: "10.14.3" }, platform: "CPython 3.6.2.final.0" }
2019-03-06T17:26:42.885-0500 I NETWORK  [conn95] end connection 127.0.0.1:57836 (2 connections now open)
2019-03-06T17:26:42.885-0500 I NETWORK  [conn94] end connection 127.0.0.1:57835 (1 connection now open)
2019-03-06T17:27:02.598-0500 I NETWORK  [listener] connection accepted from 127.0.0.1:57840 #96 (2 connections now open)
2019-03-06T17:27:02.599-0500 I NETWORK  [conn96] received client metadata from 127.0.0.1:57840 conn96: { driver: { name: "PyMongo", version: "3.7.2" }, os: { type: "Darwin", name: "Darwin", architecture: "x86_64", version: "10.14.3" }, platform: "CPython 3.6.2.final.0" }
2019-03-06T17:27:02.600-0500 I NETWORK  [listener] connection accepted from 127.0.0.1:57841 #97 (3 connections now open)
2019-03-06T17:27:02.601-0500 I NETWORK  [conn97] received client metadata from 127.0.0.1:57841 conn97: { driver: { name: "PyMongo", version: "3.7.2" }, os: { type: "Darwin", name: "Darwin", architecture: "x86_64", version: "10.14.3" }, platform: "CPython 3.6.2.final.0" }
2019-03-06T17:27:03.123-0500 I NETWORK  [conn97] end connection 127.0.0.1:57841 (2 connections now open)
